,Porcentaje_Sustituciones,porc_Rechazos,porc_NE,porc_Aptos,Casillas_x_CAE_escaladas,A1,B1,C1,Rural1,Urbana1,porc_m_mesas,porc_sin_e_mesas,porc_prim_mesas,porc_sec_mesas,porc_bach_mesas,porc_lic_mesas,edad_min_escalada_X_edo,edad_max_escalada_X_edo,edad_promedio_escalada_X_edo,edad_rango_escalada_X_edo,ciudadanos_antemesas_escalada_X_edo,edad_min_escalada_Nacional,edad_max_escalada_Nacional,edad_promedio_escalada_Nacional,edad_rango_escalada_Nacional,ciudadanos_antemesas_escalada_Nacional,Ausentismo2,Llave.Casilla,NOMBRE_ESTADO.x,iD_ESTADO.x,ID_DISTRITO.x,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA
7318,0.777777778,0.119496855,0.396226415,0.182389937,0.714285714,0,0,1,0,1,0.666666667,0,0,0,0.222222222,0.555555556,0.54,0.782051282,0.689655172,0.586206897,1,0.490909091,0.782051282,0.625,0.586206897,1,1,9-DISTRITO FEDERAL-24-651-B,DISTRITO FEDERAL,9,24,651,1,B,0
7319,0.444444444,0.119496855,0.396226415,0.182389937,0.714285714,0,0,1,0,1,0.555555556,0,0,0,0.444444444,0.333333333,0.36,0.858974359,0.689655172,0.844827586,1,0.327272727,0.858974359,0.625,0.844827586,1,1,9-DISTRITO FEDERAL-24-651-C1,DISTRITO FEDERAL,9,24,651,1,C,0
7321,0,0.154929577,0.169014085,0.164319249,0.714285714,0,0,1,0,1,0.444444444,0,0,0.111111111,0.111111111,0.555555556,0.42,0.897435897,0.75862069,0.844827586,1,0.381818182,0.897435897,0.6875,0.844827586,1,1,9-DISTRITO FEDERAL-24-652-C1,DISTRITO FEDERAL,9,24,652,1,C,0
7323,0.555555556,0.244047619,0.255952381,0.166666667,0.857142857,0,0,1,0,1,0.555555556,0,0,0.222222222,0.444444444,0.333333333,0.42,0.794871795,0.775862069,0.706896552,1,0.381818182,0.794871795,0.703125,0.706896552,1,0,9-DISTRITO FEDERAL-24-653-B,DISTRITO FEDERAL,9,24,653,1,B,0
7325,1.222222222,0.2125,0.30625,0.20625,0.857142857,0,0,1,0,1,0.444444444,0,0,0.111111111,0.333333333,0.555555556,0.38,0.756410256,0.620689655,0.689655172,1,0.345454545,0.756410256,0.5625,0.689655172,1,1,9-DISTRITO FEDERAL-24-654-B,DISTRITO FEDERAL,9,24,654,1,B,0
7326,0.888888889,0.2125,0.30625,0.20625,0.857142857,0,0,1,0,1,0.444444444,0,0.111111111,0,0.555555556,0.333333333,0.38,0.794871795,0.827586207,0.74137931,1,0.345454545,0.794871795,0.75,0.74137931,1,1,9-DISTRITO FEDERAL-24-654-C1,DISTRITO FEDERAL,9,24,654,1,C,0
7332,1,0.167741935,0.219354839,0.219354839,0.857142857,0,0,1,0,1,0.666666667,0,0,0.111111111,0.666666667,0.222222222,0.42,0.833333333,0.810344828,0.75862069,1,0.381818182,0.833333333,0.734375,0.75862069,1,0,9-DISTRITO FEDERAL-24-658-B,DISTRITO FEDERAL,9,24,658,1,B,0
7336,0.111111111,0.316770186,0.198757764,0.192546584,0.857142857,0,1,0,0,1,0.666666667,0,0.222222222,0.111111111,0.333333333,0.333333333,0.38,0.833333333,0.775862069,0.793103448,1,0.345454545,0.833333333,0.703125,0.793103448,1,1,9-DISTRITO FEDERAL-24-660-B,DISTRITO FEDERAL,9,24,660,1,B,0
7337,0.555555556,0.316770186,0.198757764,0.192546584,0.857142857,0,0,1,0,1,0.444444444,0,0.111111111,0.111111111,0.222222222,0.555555556,0.36,0.897435897,0.74137931,0.896551724,1,0.327272727,0.897435897,0.671875,0.896551724,1,1,9-DISTRITO FEDERAL-24-660-C1,DISTRITO FEDERAL,9,24,660,1,C,0
7338,0.555555556,0.301980198,0.277227723,0.227722772,0.857142857,0,1,0,0,1,0.555555556,0,0,0.111111111,0.222222222,0.555555556,0.54,0.884615385,0.74137931,0.724137931,1,0.490909091,0.884615385,0.671875,0.724137931,1,1,9-DISTRITO FEDERAL-24-661-B,DISTRITO FEDERAL,9,24,661,1,B,0
7339,0.555555556,0.301980198,0.277227723,0.227722772,0.857142857,0,1,0,0,1,0.666666667,0,0.222222222,0.111111111,0.222222222,0.333333333,0.54,0.884615385,0.74137931,0.724137931,1,0.490909091,0.884615385,0.671875,0.724137931,1,1,9-DISTRITO FEDERAL-24-661-C1,DISTRITO FEDERAL,9,24,661,1,C,0
7351,0.444444444,0.289340102,0.233502538,0.233502538,0.714285714,0,0,1,0,1,0.666666667,0,0,0,0.222222222,0.555555556,0.36,0.884615385,0.603448276,0.879310345,1,0.327272727,0.884615385,0.546875,0.879310345,1,0,9-DISTRITO FEDERAL-24-666-C1,DISTRITO FEDERAL,9,24,666,1,C,0
7353,0.222222222,0.178571429,0.220238095,0.220238095,0.714285714,0,0,1,0,1,0.666666667,0,0,0.111111111,0.333333333,0.444444444,0.44,0.705128205,0.672413793,0.568965517,1,0.4,0.705128205,0.609375,0.568965517,1,1,9-DISTRITO FEDERAL-24-667-B,DISTRITO FEDERAL,9,24,667,1,B,0
7356,0.666666667,0.174107143,0.245535714,0.245535714,0.857142857,0,0,1,0,1,0.777777778,0,0,0.111111111,0.555555556,0.333333333,0.38,0.794871795,0.689655172,0.74137931,1,0.345454545,0.794871795,0.625,0.74137931,1,1,9-DISTRITO FEDERAL-24-668-C1,DISTRITO FEDERAL,9,24,668,1,C,0
7365,1,0.285024155,0.251207729,0.251207729,0.857142857,0,0,1,0,1,0.666666667,0,0.111111111,0,0.333333333,0.444444444,0.6,0.782051282,0.810344828,0.534482759,1,0.545454545,0.782051282,0.734375,0.534482759,1,0,9-DISTRITO FEDERAL-24-671-C2,DISTRITO FEDERAL,9,24,671,2,C,0
7366,0.555555556,0.213333333,0.166666667,0.166666667,0.857142857,0,0,1,0,1,0.555555556,0,0,0,0.444444444,0.444444444,0.42,0.807692308,0.689655172,0.724137931,1,0.381818182,0.807692308,0.625,0.724137931,1,1,9-DISTRITO FEDERAL-24-672-B,DISTRITO FEDERAL,9,24,672,1,B,0
7369,0.555555556,0.263157895,0.157894737,0.157894737,0.857142857,0,0,1,0,1,0.444444444,0,0,0,0.222222222,0.777777778,0.48,0.846153846,0.689655172,0.724137931,1,0.436363636,0.846153846,0.625,0.724137931,1,1,9-DISTRITO FEDERAL-24-673-C1,DISTRITO FEDERAL,9,24,673,1,C,0
7371,0.777777778,0.272727273,0.188811189,0.188811189,0.857142857,0,0,1,0,1,0.444444444,0,0,0,0.222222222,0.777777778,0.42,0.858974359,0.724137931,0.793103448,1,0.381818182,0.858974359,0.65625,0.793103448,1,0,9-DISTRITO FEDERAL-24-674-C1,DISTRITO FEDERAL,9,24,674,1,C,0
7375,0.222222222,0.127819549,0.353383459,0.195488722,0.571428571,0,0,1,0,1,0.666666667,0,0.111111111,0,0.333333333,0.555555556,0.36,0.871794872,0.827586207,0.862068966,1,0.327272727,0.871794872,0.75,0.862068966,1,0,9-DISTRITO FEDERAL-24-676-C1,DISTRITO FEDERAL,9,24,676,1,C,0
7376,0.222222222,0.323144105,0.161572052,0.148471616,0.714285714,0,1,0,0,1,0.222222222,0,0.111111111,0.444444444,0.333333333,0.111111111,0.42,0.871794872,0.724137931,0.810344828,1,0.381818182,0.871794872,0.65625,0.810344828,1,0,9-DISTRITO FEDERAL-24-677-B,DISTRITO FEDERAL,9,24,677,1,B,0
7377,1.222222222,0.323144105,0.161572052,0.148471616,0.714285714,0,0,1,0,1,0.888888889,0,0,0.222222222,0.444444444,0.333333333,0.38,0.846153846,0.603448276,0.810344828,1,0.345454545,0.846153846,0.546875,0.810344828,1,0,9-DISTRITO FEDERAL-24-677-C1,DISTRITO FEDERAL,9,24,677,1,C,0
7378,0.333333333,0.323144105,0.161572052,0.148471616,0.714285714,0,1,0,0,1,0.666666667,0,0.111111111,0.222222222,0.333333333,0.333333333,0.62,0.641025641,0.637931034,0.327586207,1,0.563636364,0.641025641,0.578125,0.327586207,1,1,9-DISTRITO FEDERAL-24-677-C2,DISTRITO FEDERAL,9,24,677,2,C,0
7379,0.111111111,0.079847909,0.448669202,0.186311787,0.714285714,0,0,1,0,1,0.555555556,0,0.111111111,0.111111111,0.222222222,0.444444444,0.44,0.743589744,0.655172414,0.620689655,1,0.4,0.743589744,0.59375,0.620689655,1,0,9-DISTRITO FEDERAL-24-678-B,DISTRITO FEDERAL,9,24,678,1,B,0
7380,0.222222222,0.079847909,0.448669202,0.186311787,0.714285714,0,1,0,0,1,0.444444444,0,0.222222222,0,0.222222222,0.555555556,0.4,0.717948718,0.689655172,0.620689655,1,0.363636364,0.717948718,0.625,0.620689655,1,0,9-DISTRITO FEDERAL-24-678-C1,DISTRITO FEDERAL,9,24,678,1,C,0
7381,0.666666667,0.079847909,0.448669202,0.186311787,0.714285714,0,0,1,0,1,0.666666667,0,0.222222222,0,0.333333333,0.333333333,0.46,0.602564103,0.655172414,0.413793103,1,0.418181818,0.602564103,0.59375,0.413793103,1,0,9-DISTRITO FEDERAL-24-678-C2,DISTRITO FEDERAL,9,24,678,2,C,0
7384,0.777777778,0.163461538,0.413461538,0.288461538,1,0,0,1,0,1,0.666666667,0,0.333333333,0.444444444,0.111111111,0.111111111,0.42,0.846153846,0.689655172,0.775862069,1,0.381818182,0.846153846,0.625,0.775862069,1,0,9-DISTRITO FEDERAL-24-680-C1,DISTRITO FEDERAL,9,24,680,1,C,0
7385,0.888888889,0.256,0.248,0.248,0.714285714,0,1,0,0,1,0.666666667,0.111111111,0.111111111,0.111111111,0.555555556,0,0.36,0.897435897,0.603448276,0.896551724,1,0.327272727,0.897435897,0.546875,0.896551724,1,0,9-DISTRITO FEDERAL-24-681-B,DISTRITO FEDERAL,9,24,681,1,B,0
7387,1,0.183486239,0.311926606,0.311926606,0.857142857,0,0,1,0,1,0.888888889,0,0.111111111,0.111111111,0.666666667,0.111111111,0.66,0.871794872,0.879310345,0.603448276,1,0.6,0.871794872,0.796875,0.603448276,1,1,9-DISTRITO FEDERAL-24-682-B,DISTRITO FEDERAL,9,24,682,1,B,0
7388,0.111111111,0.183486239,0.311926606,0.311926606,0.857142857,0,1,0,0,1,0.555555556,0,0.222222222,0,0.444444444,0.333333333,0.4,0.820512821,0.551724138,0.75862069,1,0.363636364,0.820512821,0.5,0.75862069,1,1,9-DISTRITO FEDERAL-24-682-C1,DISTRITO FEDERAL,9,24,682,1,C,0
7389,0.555555556,0.183908046,0.310344828,0.16091954,0.714285714,0,1,0,0,1,0.555555556,0,0.111111111,0.222222222,0.222222222,0.222222222,0.36,0.884615385,0.775862069,0.879310345,1,0.327272727,0.884615385,0.703125,0.879310345,1,1,9-DISTRITO FEDERAL-24-683-B,DISTRITO FEDERAL,9,24,683,1,B,0
7395,0.666666667,0.03626943,0.279792746,0.274611399,1,0,1,0,0,1,0.666666667,0,0.222222222,0.111111111,0.444444444,0.222222222,0.38,0.794871795,0.568965517,0.74137931,1,0.345454545,0.794871795,0.515625,0.74137931,1,1,9-DISTRITO FEDERAL-24-686-C1,DISTRITO FEDERAL,9,24,686,1,C,0
7397,0.777777778,0.126582278,0.462025316,0.221518987,0.857142857,0,1,0,0,1,0.666666667,0,0,0.444444444,0.444444444,0.111111111,0.4,0.692307692,0.689655172,0.586206897,1,0.363636364,0.692307692,0.625,0.586206897,1,0,9-DISTRITO FEDERAL-24-687-B,DISTRITO FEDERAL,9,24,687,1,B,0
7399,0.333333333,0.20242915,0.20242915,0.20242915,0.714285714,0,0,1,0,1,0.666666667,0,0,0,0.333333333,0.555555556,0.44,0.807692308,0.810344828,0.706896552,1,0.4,0.807692308,0.734375,0.706896552,1,0,9-DISTRITO FEDERAL-24-688-B,DISTRITO FEDERAL,9,24,688,1,B,0
7400,0.444444444,0.20242915,0.20242915,0.20242915,0.714285714,0,0,1,0,1,0.444444444,0,0.111111111,0,0.333333333,0.444444444,0.58,0.897435897,0.879310345,0.706896552,1,0.527272727,0.897435897,0.796875,0.706896552,1,1,9-DISTRITO FEDERAL-24-688-C2,DISTRITO FEDERAL,9,24,688,2,C,0
7401,0.444444444,0.193103448,0.2,0.2,0.857142857,0,0,1,0,1,0.444444444,0,0,0,0.222222222,0.666666667,0.36,0.692307692,0.655172414,0.620689655,1,0.327272727,0.692307692,0.59375,0.620689655,1,0,9-DISTRITO FEDERAL-24-689-B,DISTRITO FEDERAL,9,24,689,1,B,0
7404,0.666666667,0.211538462,0.301282051,0.192307692,0.857142857,0,1,0,0,1,0.777777778,0.111111111,0.111111111,0.222222222,0.555555556,0,0.38,0.641025641,0.603448276,0.534482759,1,0.345454545,0.641025641,0.546875,0.534482759,1,1,9-DISTRITO FEDERAL-24-690-C1,DISTRITO FEDERAL,9,24,690,1,C,0
7405,1,0.088888889,0.540740741,0.244444444,0.714285714,0,0,1,0,1,0.666666667,0,0.333333333,0.111111111,0.222222222,0.333333333,0.38,0.794871795,0.724137931,0.74137931,1,0.345454545,0.794871795,0.65625,0.74137931,1,0,9-DISTRITO FEDERAL-24-691-B,DISTRITO FEDERAL,9,24,691,1,B,0
7406,0.444444444,0.088888889,0.540740741,0.244444444,0.714285714,0,0,1,0,1,0.444444444,0,0.222222222,0.222222222,0,0.555555556,0.4,0.858974359,0.706896552,0.810344828,1,0.363636364,0.858974359,0.640625,0.810344828,1,0,9-DISTRITO FEDERAL-24-691-C1,DISTRITO FEDERAL,9,24,691,1,C,0
7407,0.888888889,0.261904762,0.396825397,0.246031746,0.857142857,0,0,1,0,1,0.444444444,0,0,0.111111111,0.111111111,0.666666667,0.42,0.794871795,0.637931034,0.706896552,1,0.381818182,0.794871795,0.578125,0.706896552,1,0,9-DISTRITO FEDERAL-24-692-B,DISTRITO FEDERAL,9,24,692,1,B,0
7408,0.222222222,0.261904762,0.396825397,0.246031746,0.857142857,0,0,1,0,1,0.555555556,0,0,0.111111111,0.111111111,0.777777778,0.48,0.846153846,0.75862069,0.724137931,1,0.436363636,0.846153846,0.6875,0.724137931,1,0,9-DISTRITO FEDERAL-24-692-C1,DISTRITO FEDERAL,9,24,692,1,C,0
7415,0.555555556,0.111111111,0.377777778,0.222222222,0.714285714,0,1,0,0,1,0.666666667,0,0,0.111111111,0.222222222,0.444444444,0.54,0.897435897,0.75862069,0.74137931,1,0.490909091,0.897435897,0.6875,0.74137931,1,0,9-DISTRITO FEDERAL-24-696-C1,DISTRITO FEDERAL,9,24,696,1,C,0
7417,0.888888889,0.162337662,0.422077922,0.214285714,0.714285714,0,0,1,0,1,0.666666667,0,0,0,0,0.666666667,0.48,0.807692308,0.74137931,0.672413793,1,0.436363636,0.807692308,0.671875,0.672413793,1,0,9-DISTRITO FEDERAL-24-697-B,DISTRITO FEDERAL,9,24,697,1,B,0
7419,0.111111111,0.146496815,0.267515924,0.222929936,0.714285714,0,1,0,0,1,0.555555556,0,0,0,0.111111111,0.555555556,0.36,0.884615385,0.810344828,0.879310345,1,0.327272727,0.884615385,0.734375,0.879310345,1,0,9-DISTRITO FEDERAL-24-698-B,DISTRITO FEDERAL,9,24,698,1,B,0
7423,0.444444444,0.11875,0.35,0.1375,1,0,0,1,0,1,0.666666667,0,0,0.111111111,0.444444444,0.444444444,0.42,0.782051282,0.75862069,0.689655172,1,0.381818182,0.782051282,0.6875,0.689655172,1,1,9-DISTRITO FEDERAL-24-700-B,DISTRITO FEDERAL,9,24,700,1,B,0
7427,0,0.156976744,0.430232558,0.127906977,0.857142857,0,1,0,0,1,0.444444444,0,0,0,0.222222222,0.666666667,0.38,0.756410256,0.689655172,0.689655172,1,0.345454545,0.756410256,0.625,0.689655172,1,0,9-DISTRITO FEDERAL-24-702-B,DISTRITO FEDERAL,9,24,702,1,B,0
7436,0.222222222,0.101851852,0.449074074,0.148148148,0.714285714,0,1,0,0,1,0.555555556,0,0,0.111111111,0.222222222,0.444444444,0.38,0.743589744,0.706896552,0.672413793,1,0.345454545,0.743589744,0.640625,0.672413793,1,0,9-DISTRITO FEDERAL-24-707-B,DISTRITO FEDERAL,9,24,707,1,B,0
7438,0.222222222,0.101851852,0.449074074,0.148148148,0.714285714,0,1,0,0,1,0.444444444,0,0,0.111111111,0.333333333,0.555555556,0.4,0.833333333,0.672413793,0.775862069,1,0.363636364,0.833333333,0.609375,0.775862069,1,0,9-DISTRITO FEDERAL-24-707-C2,DISTRITO FEDERAL,9,24,707,2,C,0
7439,0.333333333,0.055900621,0.409937888,0.155279503,0.857142857,0,0,1,0,1,0.333333333,0,0,0.111111111,0.111111111,0.444444444,0.58,0.871794872,0.862068966,0.672413793,1,0.527272727,0.871794872,0.78125,0.672413793,1,0,9-DISTRITO FEDERAL-24-708-B,DISTRITO FEDERAL,9,24,708,1,B,0
7440,0.444444444,0.055900621,0.409937888,0.155279503,0.857142857,0,1,0,0,1,0.666666667,0,0,0.222222222,0,0.777777778,0.36,0.794871795,0.620689655,0.75862069,1,0.327272727,0.794871795,0.5625,0.75862069,1,0,9-DISTRITO FEDERAL-24-708-C1,DISTRITO FEDERAL,9,24,708,1,C,0
7441,0.444444444,0.056818182,0.494318182,0.147727273,0.857142857,0,1,0,0,1,0.444444444,0,0,0.111111111,0,0.555555556,0.46,0.769230769,0.74137931,0.637931034,1,0.418181818,0.769230769,0.671875,0.637931034,1,0,9-DISTRITO FEDERAL-24-709-B,DISTRITO FEDERAL,9,24,709,1,B,0
7442,0.111111111,0.056818182,0.494318182,0.147727273,0.857142857,0,0,1,0,1,0.444444444,0,0.111111111,0,0.111111111,0.444444444,0.58,0.820512821,0.775862069,0.603448276,1,0.527272727,0.820512821,0.703125,0.603448276,1,0,9-DISTRITO FEDERAL-24-709-C1,DISTRITO FEDERAL,9,24,709,1,C,0
7443,0.888888889,0.146853147,0.216783217,0.174825175,0.714285714,0,1,0,0,1,0.444444444,0,0,0.222222222,0.333333333,0.333333333,0.38,0.858974359,0.672413793,0.827586207,1,0.345454545,0.858974359,0.609375,0.827586207,1,1,9-DISTRITO FEDERAL-24-710-B,DISTRITO FEDERAL,9,24,710,1,B,0
7446,0.555555556,0.08,0.45,0.17,1,0,1,0,0,1,0.777777778,0,0.111111111,0.111111111,0.333333333,0.333333333,0.58,0.807692308,0.810344828,0.586206897,1,0.527272727,0.807692308,0.734375,0.586206897,1,1,9-DISTRITO FEDERAL-24-712-B,DISTRITO FEDERAL,9,24,712,1,B,0
7451,0.555555556,0.157142857,0.352380952,0.142857143,0.714285714,0,0,1,0,1,0.555555556,0,0.111111111,0,0.111111111,0.555555556,0.36,0.897435897,0.689655172,0.896551724,1,0.327272727,0.897435897,0.625,0.896551724,1,0,9-DISTRITO FEDERAL-24-713-C2,DISTRITO FEDERAL,9,24,713,2,C,0
7454,0.444444444,0.197740113,0.237288136,0.203389831,0.714285714,0,1,0,0,1,0.555555556,0,0,0,0.111111111,0.555555556,0.4,0.846153846,0.75862069,0.793103448,1,0.363636364,0.846153846,0.6875,0.793103448,1,0,9-DISTRITO FEDERAL-24-717-B,DISTRITO FEDERAL,9,24,717,1,B,0
7457,0.333333333,0.15625,0.328125,0.192708333,0.714285714,0,1,0,0,1,0.111111111,0,0.222222222,0,0.222222222,0.444444444,0.36,0.884615385,0.827586207,0.879310345,1,0.327272727,0.884615385,0.75,0.879310345,1,1,9-DISTRITO FEDERAL-24-718-C1,DISTRITO FEDERAL,9,24,718,1,C,0
7458,0.333333333,0.15625,0.328125,0.192708333,0.714285714,0,1,0,0,1,0.666666667,0,0.111111111,0.111111111,0.333333333,0.333333333,0.4,0.858974359,0.75862069,0.810344828,1,0.363636364,0.858974359,0.6875,0.810344828,1,0,9-DISTRITO FEDERAL-24-718-C2,DISTRITO FEDERAL,9,24,718,2,C,0
7459,0.444444444,0.139784946,0.215053763,0.215053763,0.714285714,0,1,0,0,1,0.222222222,0,0.111111111,0.111111111,0.111111111,0.555555556,0.4,0.717948718,0.706896552,0.620689655,1,0.363636364,0.717948718,0.640625,0.620689655,1,0,9-DISTRITO FEDERAL-24-742-B,DISTRITO FEDERAL,9,24,742,1,B,0
7460,0.222222222,0.120967742,0.177419355,0.177419355,0.714285714,1,0,0,0,1,0.444444444,0,0,0.222222222,0.555555556,0.111111111,0.54,0.769230769,0.724137931,0.568965517,1,0.490909091,0.769230769,0.65625,0.568965517,1,0,9-DISTRITO FEDERAL-24-744-B,DISTRITO FEDERAL,9,24,744,1,B,0
7461,0.333333333,0.120967742,0.177419355,0.177419355,0.714285714,0,1,0,0,1,0.777777778,0,0,0.222222222,0.333333333,0.444444444,0.7,0.717948718,0.75862069,0.362068966,1,0.636363636,0.717948718,0.6875,0.362068966,1,0,9-DISTRITO FEDERAL-24-744-C1,DISTRITO FEDERAL,9,24,744,1,C,0
7467,0.666666667,0.210526316,0.276315789,0.25,0.714285714,1,0,0,0,1,0.555555556,0,0.111111111,0.111111111,0.222222222,0.555555556,0.4,0.628205128,0.586206897,0.5,1,0.363636364,0.628205128,0.53125,0.5,1,0,9-DISTRITO FEDERAL-25-2851-B,DISTRITO FEDERAL,9,25,2851,1,B,0
7473,0.666666667,0.198237885,0.392070485,0.237885463,0.857142857,0,0,1,0,1,0.777777778,0,0.222222222,0.333333333,0.333333333,0.111111111,0.4,0.692307692,0.551724138,0.586206897,1,0.363636364,0.692307692,0.5,0.586206897,1,1,9-DISTRITO FEDERAL-25-2874-C2,DISTRITO FEDERAL,9,25,2874,2,C,0
7476,1,0.177664975,0.375634518,0.289340102,0.857142857,0,0,1,0,1,0.777777778,0,0.111111111,0.222222222,0.444444444,0.222222222,0.4,0.782051282,0.655172414,0.706896552,1,0.363636364,0.782051282,0.59375,0.706896552,1,0,9-DISTRITO FEDERAL-25-2875-C2,DISTRITO FEDERAL,9,25,2875,2,C,0
7478,0.666666667,0.119617225,0.358851675,0.263157895,0.857142857,0,0,1,0,1,0.666666667,0,0.111111111,0.333333333,0.444444444,0.111111111,0.36,0.730769231,0.620689655,0.672413793,1,0.327272727,0.730769231,0.5625,0.672413793,1,1,9-DISTRITO FEDERAL-25-2876-C2,DISTRITO FEDERAL,9,25,2876,2,C,0
7479,0.555555556,0.263888889,0.263888889,0.263888889,0.857142857,0,0,1,0,1,0.666666667,0,0,0,0.444444444,0.555555556,0.36,0.756410256,0.620689655,0.706896552,1,0.327272727,0.756410256,0.5625,0.706896552,1,0,9-DISTRITO FEDERAL-25-2877-B,DISTRITO FEDERAL,9,25,2877,1,B,0
7480,0.666666667,0.263888889,0.263888889,0.263888889,0.857142857,0,1,0,0,1,0.444444444,0,0,0,0.555555556,0.444444444,0.58,0.756410256,0.827586207,0.517241379,1,0.527272727,0.756410256,0.75,0.517241379,1,1,9-DISTRITO FEDERAL-25-2877-C1,DISTRITO FEDERAL,9,25,2877,1,C,0
7481,0.444444444,0.289256198,0.545454545,0.355371901,0.714285714,0,0,1,0,1,0.777777778,0,0.111111111,0.111111111,0.333333333,0.444444444,0.48,0.782051282,0.620689655,0.637931034,1,0.436363636,0.782051282,0.5625,0.637931034,1,1,9-DISTRITO FEDERAL-25-2890-B,DISTRITO FEDERAL,9,25,2890,1,B,0
7486,0.333333333,0.223214286,0.4375,0.321428571,1,0,0,1,0,1,0.444444444,0,0.111111111,0.222222222,0.444444444,0.111111111,0.36,0.846153846,0.672413793,0.827586207,1,0.327272727,0.846153846,0.609375,0.827586207,1,1,9-DISTRITO FEDERAL-25-2892-C1,DISTRITO FEDERAL,9,25,2892,1,C,0
7487,0.777777778,0.223214286,0.4375,0.321428571,1,0,0,1,0,1,0.666666667,0,0,0.444444444,0.444444444,0.111111111,0.42,0.756410256,0.586206897,0.655172414,1,0.381818182,0.756410256,0.53125,0.655172414,1,1,9-DISTRITO FEDERAL-25-2892-S,DISTRITO FEDERAL,9,25,2892,1,S,0
7488,0.111111111,0.231292517,0.25170068,0.25170068,0.857142857,0,1,0,0,1,0.666666667,0,0.111111111,0.111111111,0.333333333,0.444444444,0.38,0.820512821,0.724137931,0.775862069,1,0.345454545,0.820512821,0.65625,0.775862069,1,1,9-DISTRITO FEDERAL-25-2893-B,DISTRITO FEDERAL,9,25,2893,1,B,0
7492,1.222222222,0.1875,0.325,0.233333333,0.857142857,0,0,1,0,1,0.666666667,0,0.111111111,0.111111111,0.666666667,0.111111111,0.36,0.692307692,0.534482759,0.620689655,1,0.327272727,0.692307692,0.484375,0.620689655,1,1,9-DISTRITO FEDERAL-25-2895-C1,DISTRITO FEDERAL,9,25,2895,1,C,0
7497,0.555555556,0.146596859,0.32460733,0.287958115,0.714285714,0,1,0,0,1,0.666666667,0,0.222222222,0.111111111,0.222222222,0.444444444,0.4,0.692307692,0.706896552,0.586206897,1,0.363636364,0.692307692,0.640625,0.586206897,1,1,9-DISTRITO FEDERAL-25-2902-B,DISTRITO FEDERAL,9,25,2902,1,B,0
7498,0.333333333,0.146596859,0.32460733,0.287958115,0.714285714,0,1,0,0,1,0.666666667,0,0.111111111,0.111111111,0.555555556,0.222222222,0.4,0.756410256,0.672413793,0.672413793,1,0.363636364,0.756410256,0.609375,0.672413793,1,0,9-DISTRITO FEDERAL-25-2902-C1,DISTRITO FEDERAL,9,25,2902,1,C,0
7500,0.222222222,0.2,0.333333333,0.288888889,0.714285714,0,0,1,0,1,0.444444444,0,0,0.333333333,0.333333333,0.333333333,0.58,0.705128205,0.775862069,0.448275862,1,0.527272727,0.705128205,0.703125,0.448275862,1,1,9-DISTRITO FEDERAL-25-2903-C1,DISTRITO FEDERAL,9,25,2903,1,C,0
7501,0.666666667,0.318965517,0.439655172,0.310344828,1,0,0,1,0,1,0.777777778,0,0.111111111,0.222222222,0.111111111,0.555555556,0.48,0.833333333,0.689655172,0.706896552,1,0.436363636,0.833333333,0.625,0.706896552,1,0,9-DISTRITO FEDERAL-25-2904-B,DISTRITO FEDERAL,9,25,2904,1,B,0
7505,0.444444444,0.190789474,0.355263158,0.355263158,0.714285714,0,1,0,0,1,0.444444444,0,0.111111111,0.222222222,0.111111111,0.444444444,0.42,0.769230769,0.75862069,0.672413793,1,0.381818182,0.769230769,0.6875,0.672413793,1,0,9-DISTRITO FEDERAL-25-2907-B,DISTRITO FEDERAL,9,25,2907,1,B,0
7508,0.444444444,0.142857143,0.316326531,0.316326531,0.714285714,0,0,1,0,1,0.555555556,0,0.222222222,0.222222222,0.444444444,0.111111111,0.38,0.820512821,0.74137931,0.775862069,1,0.345454545,0.820512821,0.671875,0.775862069,1,0,9-DISTRITO FEDERAL-25-2908-C1,DISTRITO FEDERAL,9,25,2908,1,C,0
7510,1.111111111,0.169354839,0.254032258,0.254032258,0.857142857,0,0,1,0,1,0.555555556,0,0.111111111,0.222222222,0.444444444,0.222222222,0.46,0.717948718,0.655172414,0.568965517,1,0.418181818,0.717948718,0.59375,0.568965517,1,0,9-DISTRITO FEDERAL-25-2909-B,DISTRITO FEDERAL,9,25,2909,1,B,0
7511,1.111111111,0.169354839,0.254032258,0.254032258,0.857142857,0,0,1,0,1,0.444444444,0,0.333333333,0.222222222,0.111111111,0.333333333,0.4,0.871794872,0.793103448,0.827586207,1,0.363636364,0.871794872,0.71875,0.827586207,1,0,9-DISTRITO FEDERAL-25-2909-C2,DISTRITO FEDERAL,9,25,2909,2,C,0
7512,0.222222222,0.1,0.326315789,0.284210526,0.571428571,1,0,0,0,1,0.555555556,0,0.222222222,0.555555556,0.111111111,0.111111111,0.38,0.897435897,0.706896552,0.879310345,1,0.345454545,0.897435897,0.640625,0.879310345,1,0,9-DISTRITO FEDERAL-25-2910-B,DISTRITO FEDERAL,9,25,2910,1,B,0
